Weight (pounds),Height (inches)
107.7515,68.01956
128.5874,69.49761
115.544,65.30787
115.9457,70.31537
120.1893,67.79292
114.6297,66.2732
152.5129,68.62718
125.3082,69.24794
127.7298,66.17435
100.4395,68.1089
101.8313,68.11469
139.3387,70.97341
132.6157,69.87424
147.3411,71.52707
129.7181,68.44659
144.0879,66.41665
120.6801,67.10768
138.5631,69.32189
118.9528,68.39004
129.6689,65.45785
137.1995,72.09267
133.6038,67.60688
122.0855,66.92747
116.8609,70.1229
127.5529,69.09843
122.343,67.41743
128.3776,69.45134
105.8868,66.41985
114.4188,65.69863
130.3437,65.31739
122.8058,64.80359
133.896,68.13705
130.9994,70.08693
107.6519,64.03691
118.6397,67.33761
136.2137,71.8434
118.8989,69.1154
90.24255,65.39821
135.8894,65.70757
116.0218,69.66027
133.186,68.84382
101.6976,65.39271
134.6496,70.31722
136.7189,69.19909
100.3062,66.2882
119.4939,66.12228
121.0773,68.15336
122.0805,67.44349
112.3032,66.41455
103.4902,65.35315
137.4465,69.30321
150.4042,67.12751
139.6598,69.30029
123.185,69.11462
129.9973,69.26369
107.3342,66.93177
126.0434,70.80801
135.7989,66.77406
126.4569,65.86587
121.3037,66.72211
116.1346,64.44234
135.2951,69.67413
107.1751,64.92037
133.8608,67.63239
137.8656,68.70454
111.7483,68.82445
113.9161,68.93421
139.3902,70.01339
119.4079,71.44878
126.6312,66.91364
122.169,68.4292
113.4185,68.45391
119.0882,65.33618
147.8657,71.88803
135.2735,68.62216
115.1755,68.10589
129.8366,65.49264
125.7748,66.33612
143.9889,69.07199
131.4778,68.76917
133.2498,68.89473
142.0926,68.77062
125.3459,68.33215
134.167,67.72393
103.0317,65.49304
138.7811,71.06055
120.9324,69.50278
125.2735,68.61663
133.5241,68.54709
157.2972,69.26721
119.6536,70.14424
140.6229,65.9849
108.7205,66.281
126.3947,65.7289
142.3535,70.38391
133.874,67.47381
128.3664,66.16001
120.7005,66.57927
134.1051,69.6185
117.2822,65.77941
125.2725,69.46372
99.99409,63.93234
134.6921,70.09165
98.26427,64.94173
109.3772,68.09547
134.4107,68.83226
128.823,66.96947
124.1525,65.08668
131.3282,69.08362
116.0096,66.0827
110.0584,67.05865
108.0602,68.9081
119.9277,66.81199
118.3217,66.52751
125.118,67.59674
127.8544,68.57752
125.1617,65.15613
136.8899,69.88332
131.4036,67.76589
122.6178,69.48716
118.7286,68.99586
154.9613,71.62687
143.765,68.30079
126.4922,66.99909
127.2396,67.16066
118.3629,68.84511
126.8724,69.77163
111.6843,67.24519
133.6576,67.28553
136.9199,68.62133
143.4605,72.50636
124.3189,71.5681
122.9763,64.55855
130.5148,68.77468
104.1238,65.10069
148.4113,71.21872
108.9173,65.66079
116.527,64.2657
107.0324,68.88757
146.4124,68.44905
155.1755,70.33787
140.4949,71.22339
133.6787,65.94774
128.4836,67.91684
129.7483,65.97902
146.3625,69.27942
126.4504,68.53226
123.6671,71.2069
125.7628,67.2503
131.154,65.30132
127.8638,69.08772
124.9371,66.59265
138.0897,66.49666
162.4844,70.95412
121.217,65.49834
124.5431,69.39388
118.9227,65.27883
134.0552,67.52017
111.6476,68.14598
136.0553,68.81275
114.0947,67.89924
136.6971,69.5175
129.4733,68.07055
149.7435,71.2464
121.0296,68.71642
114.3488,63.99425
126.7524,67.65074
133.1447,66.52185
124.7861,67.39334
150.9437,72.31226
104.7306,68.0661
114.5092,65.20757
137.4822,70.31989
126.6537,66.73391
124.1829,67.2038
136.0664,68.97216
132.6022,67.7248
120.6638,69.56606
148.5846,67.86326
130.78,69.23555
121.5242,63.85084
142.0076,69.77742
133.6365,67.25759
116.6069,64.55164
127.4018,65.91736
137.8456,66.34956
121.7441,62.92407
127.7838,67.15032
131.0676,65.46455
142.3265,70.09519
146.0821,68.66443
110.5523,64.54016
122.3483,66.50297
140.665,70.7413
118.3144,67.63475
102.0506,65.29548
136.8665,67.6782
131.2592,68.11521
109.4461,66.43231
135.255,67.45289
127.982,67.88061
127.3989,65.27546
142.3012,71.80443
119.5403,68.32755
115.9509,68.86515
110.0601,67.11834
122.495,66.53695
110.2815,67.1505
130.5799,68.68724
136.0111,68.22897
132.8507,65.42104
126.2376,67.63027
129.0043,66.9449
127.4057,67.98826
139.1821,69.67882
120.111,66.46151
126.768,66.54514
133.1626,69.65715
114.6626,67.36842
125.2345,67.21698
135.3012,69.12349
115.0436,67.93756
116.7778,68.46766
111.9601,70.4462
125.7248,67.64692
140.2758,67.07315
99.56696,65.37352
116.0859,65.3428
131.435,69.51448
126.1415,69.33945
124.1513,66.86743
126.4611,65.10865
144.6639,72.1849
141.4309,69.02571
112.8743,65.04762
148.6852,69.27824
136.755,69.11397
126.2681,65.39362
103.2442,64.92242
124.8878,68.01742
117.8475,66.84525
115.0964,66.5209
124.4466,67.07104
123.8278,66.20762
131.0723,68.65422
130.5051,67.81484
137.2246,67.97735
105.6563,64.20041
127.05,71.04071
131.2912,71.69734
115.235,67.752
149.9833,69.64704
128.1011,69.3531
136.1453,68.69464
122.6459,67.23085
124.0222,69.33763
128.6403,65.86675
130.2447,68.70414
118.1935,68.64444
118.7838,68.6705
134.949,66.83271
143.3212,68.69297
117.2734,66.51348
132.4379,68.28119
123.72,69.39405
129.8379,67.3979
125.1006,72.86535
138.9031,67.52936
106.0584,64.60023
134.2094,69.98289
127.7615,70.333
115.4439,64.3196
113.672,67.49125
118.8678,67.80629
104.9205,65.30266
133.9088,70.81212
117.0917,68.19915
140.5356,69.13698
144.2746,66.59934
131.9826,70.58075
105.7686,66.90518
115.058,66.74813
119.15,66.83292
151.3173,69.35713
128.2595,68.63272
125.7313,69.12693
128.2475,67.0631
124.2242,67.46642
131.8328,66.60284
135.0549,70.1147
131.9033,70.12917
131.2722,68.76147
150.4834,70.05388
122.3354,68.16839
119.7932,67.51951
132.6718,68.27418
113.9822,67.30217
128.2458,66.31157
121.4094,70.05639
140.4239,70.24768
123.2387,69.86768
112.5828,68.9313
134.9801,67.73389
113.7462,67.93682
130.6895,67.92146
118.4807,70.4633
131.5248,68.16156
144.2511,68.81242
125.4148,70.05484
111.0683,65.61528
124.4918,70.77456
134.5848,68.13409
135.3765,68.87718
114.1814,66.85615
115.6044,65.19143
134.0578,69.53261
135.9541,71.28136
106.9388,66.47317
137.5864,69.85972
120.5673,66.56784
121.0243,64.99896
131.1701,65.5967
119.3086,65.11179
137.4056,72.43607
129.0097,66.27465
118.539,67.6844
129.5048,64.94671
117.7368,66.09981
114.8767,66.84125
127.1033,67.23393
110.3671,67.9501
130.6015,66.34338
152.425,71.54739
133.8311,71.10011
124.965,66.80152
120.9877,71.09075
131.6672,67.42631
135.248,68.87576
118.7798,67.6317
138.9284,65.61406
113.8329,67.09963
119.3325,68.15761
104.9855,67.06521
138.5947,67.00626
133.6759,69.21534
119.6168,65.49959
131.6157,67.12282
129.3183,66.27818
129.3991,68.05092
150.0079,71.21378
128.0218,65.8059
127.8369,69.01341
103.3323,64.38771
132.8358,71.28885
136.4326,68.01059
131.675,67.40277
122.7182,65.86277
141.6413,70.04407
118.2509,64.66349
129.3437,66.20468
142.1927,72.42652
125.1862,68.18756
134.0936,65.09832
123.7487,64.94607
132.8903,68.74582
124.9625,67.48779
94.45359,65.11114
123.1642,68.70291
122.4859,64.81203
128.6184,68.35035
142.8257,72.14415
147.0343,68.23639
121.555,66.90007
145.2393,68.96221
119.8432,69.44312
131.9553,65.04087
126.2769,67.33467
139.7206,70.00111
114.5532,65.86413
121.4799,66.76124
138.031,68.6178
129.3542,66.49285
119.1174,68.45981
125.9209,69.6046
151.8017,71.62721
100.3424,66.56949
115.6658,65.36772
134.8652,71.5466
121.8751,67.9212
127.0172,68.53005
125.542,66.29177
148.1898,70.0892
137.0889,66.45724
124.4345,66.90417
160.8373,71.96531
111.0351,65.79737
135.4855,71.99473
125.1443,67.88118
132.0724,67.9713
124.6627,66.68833
120.4445,69.08259
120.6289,67.7725
127.846,67.54727
122.7172,64.64468
126.2985,69.69364
134.8945,68.70439
120.5405,68.16991
123.6751,68.33163
120.1252,65.19663
147.2327,69.12973
149.5213,66.76336
114.3077,66.10726
118.3486,68.69461
129.3136,69.51345
116.1097,67.15638
118.2619,66.52538
150.4875,71.057
124.4735,69.19665
120.8445,66.76492
121.9168,68.09253
129.862,67.35046
114.1292,68.25237
121.0367,67.66866
116.8308,66.21079
141.5234,70.37472
118.614,67.8132
115.2073,66.42694
114.2983,68.20158
135.0788,68.77079
124.6664,70.60585
129.3895,68.09479
121.5407,64.8915
137.1491,67.12568
129.5848,69.97844
130.9258,67.77866
144.5625,71.39205
144.8993,67.96867
158.5479,72.76728
154.6609,73.38719
135.3784,69.32501
124.0843,66.65826
137.5213,68.63739
126.2247,70.10928
141.12,68.39804
123.4305,72.29783
136.39,70.62523
141.1457,71.44332
133.5107,70.41386
114.7467,64.86518
111.0717,68.80394
138.1768,69.49145
113.5605,66.01854
127.2451,70.48654
125.5152,66.80862
132.6907,70.6607
104.9599,66.68431
132.2702,65.58814
124.7192,66.36507
97.52424,67.09404
109.9676,66.48373
132.1645,68.82707
114.4221,64.69002
113.5284,69.01948
141.7182,69.43111
133.3257,70.07435
121.7781,66.8212
129.9501,68.06909
124.8979,69.6444
121.6822,64.80698
125.3064,67.37179
108.6014,67.39488
118.6916,68.39465
156.2505,68.4231
124.4915,69.41607
120.3149,66.82138
109.5115,65.58027
160.1136,71.02776
141.57,67.8096
136.6575,71.01235
137.7991,67.45353
143.6829,69.77346
111.1404,64.07515
143.9045,68.36516
119.8486,69.40935
104.0047,66.43953
126.6292,69.77091
148.3832,71.29182
119.2626,67.26889
140.521,68.52627
100.0358,63.95467
114.3188,68.27822
129.8548,69.01564
131.6805,68.33275
111.3135,65.91471
119.9587,65.5471
124.6394,66.88448
116.6803,67.50342
148.2762,71.35101
128.9648,66.5912
105.1575,65.14281
128.2402,67.26097
134.0494,68.77974
125.5997,66.92786
154.8632,70.20106
109.4807,68.1684
121.0642,65.9685
139.0479,69.2944
115.8062,68.18398
138.3648,67.3956
127.5045,69.32049
120.5405,66.66937
145.4409,68.62135
135.6144,69.82043
139.2716,68.00272
129.8923,69.35468
147.7932,70.19606
138.2673,69.94747
117.94,69.48896
119.9716,70.48888
115.1262,65.70003
126.8539,69.24694
133.8636,67.30239
135.6532,69.64951
130.4526,65.50558
134.4131,72.17516
140.6611,67.65538
130.0129,69.96429
124.0167,66.61309
136.3044,67.43982
126.0077,63.73814
134.623,68.71436
133.9877,70.77193
141.4066,69.37902
137.57,68.95079
131.0382,68.90363
116.4051,65.21203
117.2372,67.31722
124.1841,64.38819
119.5823,66.35807
131.7982,66.38672
143.8648,66.6684
95.36862,65.19706
117.8366,69.42103
123.079,64.06378
133.6979,68.24753
133.5338,68.89321
141.7325,70.65875
132.7272,66.17187
139.5868,69.79746
149.026,69.39866
117.9616,67.93777
127.81,67.26378
139.9993,67.44849
127.3023,68.57844
116.6239,68.18689
142.336,71.21952
123.3451,69.32096
110.7946,65.65913
143.1529,70.37
131.5436,64.79003
97.29027,65.92313
128.011,66.73192
111.9967,65.40144
121.5899,66.71355
120.2156,65.52829
127.4346,68.39107
131.3958,69.32446
144.5579,73.19305
116.6268,68.08406
122.5793,70.00156
117.6249,70.67706
134.1497,66.43552
133.4111,68.10398
126.462,70.03197
114.9612,64.56491
132.7568,68.39336
127.074,68.0955
137.4863,66.25512
113.9223,67.61981
130.6669,67.10991
122.2908,68.30287
126.1234,70.05068
132.2541,67.69089
122.9495,69.26578
131.7416,70.84848
133.1617,67.14127
121.3197,65.6565
120.8734,67.91043
130.1516,66.40429
126.7042,67.17903
136.9425,65.97607
114.3685,66.04298
153.2031,71.71449
125.3156,66.09004
137.1149,68.28237
127.2959,69.2815
113.9716,65.76268
122.2353,66.98438
131.5253,65.6529
138.3287,68.95828
119.6475,68.66489
134.2575,63.28472
145.5026,69.3378
129.4421,68.23957
111.7014,67.91304
133.5217,66.16765
115.6811,67.31495
118.4895,66.97137
124.801,65.80597
118.5487,66.79723
115.9726,65.12057
123.2907,66.84355
110.792,68.38863
138.8422,68.68709
129.4179,71.59953
137.7368,68.32022
108.7164,68.31
122.2851,66.47004
130.3549,68.12458
138.3812,72.0858
114.476,68.82191
113.8546,66.5675
131.3116,70.19345
142.0522,68.39855
132.4932,68.23971
137.2813,71.56445
137.9349,68.85791
133.3018,70.46101
119.5517,68.19618
123.2255,67.34632
119.1006,67.57452
137.8164,70.49071
133.1503,69.00788
120.7711,69.18618
134.9563,69.27963
132.4946,68.30928
112.2776,69.85509
154.8623,66.99205
132.5996,68.83483
111.0786,65.51992
128.1426,69.3211
132.2049,64.91352
136.2209,67.44463
135.6455,68.36722
83.33859,65.47213
134.65,69.36933
134.6695,69.54885
114.8547,65.32827
118.2642,67.09904
133.6799,66.42256
128.2917,71.0263
121.2343,69.2985
116.8298,66.85983
116.4899,65.68344
131.2274,68.44039
124.9588,66.09236
105.0615,66.89796
126.238,67.65639
132.3267,69.01429
134.3919,67.95663
98.87507,62.63031
118.9593,70.47594
132.9842,70.99287
137.4119,68.86312
126.9508,71.61657
110.3023,65.17342
134.4681,66.6864
133.9785,68.20849
115.4099,67.12074
124.156,68.43384
139.6569,67.80769
126.1296,69.55436
130.6209,69.626
127.3142,66.73544
115.6542,66.85735
114.5677,68.73859
129.8946,67.84689
132.4266,67.12274
124.2521,65.01406
102.7244,67.47471
144.0751,67.25719
127.6367,67.24826
104.6319,66.30738
125.3851,67.41475
126.1534,66.58363
104.2595,65.93812
115.1499,69.80661
139.205,68.54967
133.3968,70.66876
123.4007,68.59748
124.9688,69.92431
140.663,69.29221
114.6896,70.8323
150.3265,69.47654
109.1273,65.12741
100.9191,66.52541
109.0707,66.75392
132.4966,67.60759
131.9175,70.49105
122.8187,62.95883
126.6304,67.16728
115.0117,67.37938
120.1152,66.73605
120.364,66.50685
103.8522,66.30539
139.6097,69.84097
111.0371,68.43171
113.2947,70.21848
118.2123,67.94852
118.6315,67.36696
146.7647,69.06908
113.4007,64.44615
122.9447,65.42316
129.0708,66.9796
116.1521,69.01274
136.7678,67.59833
130.6652,65.9525
125.5072,67.12379
126.5499,70.19532
131.5782,69.38455
143.9437,69.88289
124.6417,66.33476
127.138,69.86933
142.2736,69.17547
100.3788,63.69076
112.6258,68.94349
103.9962,67.82915
133.2248,68.71299
143.102,71.78816
142.3487,70.80693
116.1558,67.04918
143.0558,70.7374
102.6267,63.99731
132.1454,68.44638
117.1635,64.8252
131.8657,70.32462
163.8728,70.20879
137.4699,68.04153
129.7717,68.99917
120.3846,67.06517
124.2078,69.51164
126.3691,63.43652
136.4101,70.20568
127.1024,67.06886
141.4736,70.71333
133.3857,66.53558
123.5988,66.33691
131.4503,66.76051
126.2803,69.23838
92.31443,64.43238
114.1495,67.65387
121.8429,65.28297
122.4833,67.29254
108.0738,66.67426
126.9589,67.18934
148.8058,68.86103
136.8749,65.91764
137.6678,67.48274
123.4096,65.86101
131.3107,69.58332
121.0822,66.48236
130.7108,67.12587
118.5115,68.03928
133.7741,70.60422
134.1125,67.35277
124.6932,64.96602
126.8534,69.73659
116.5084,67.85001
137.5854,67.11269
126.4464,68.91724
143.3539,66.10288
114.6862,66.92685
123.238,67.62461
146.636,67.68375
131.1339,69.69504
109.7927,67.53015
112.7151,66.49217
115.8608,67.49556
118.5155,65.22979
109.0792,65.14555
118.1581,69.96429
119.725,66.96921
140.7454,72.68406
143.2336,70.62989
127.5244,66.28962
118.188,66.87942
138.7506,69.63736
133.896,72.13221
116.0453,67.64678
130.1744,66.29793
114.7215,66.24001
123.7546,69.04627
124.4974,68.95959
145.7484,67.50624
137.2567,67.53604
121.3491,68.20346
119.374,67.12901
123.2969,67.57283
140.9397,66.67624
101.1571,65.26043
142.8463,69.96595
130.4151,69.89433
126.5053,69.40222
139.4706,69.38557
126.2987,68.37978
139.8423,69.18198
134.319,71.88614
114.2239,69.07546
117.9522,66.55796
135.0075,65.84951
128.4679,69.30328
137.2495,70.56769
124.1531,65.70932
129.7135,68.28887
126.0445,68.64234
124.1437,66.48124
128.3406,66.33382
110.4774,67.14291
131.4676,68.01799
132.4317,67.99908
125.3635,66.54521
133.496,66.48652
106.7804,68.49951
140.4379,67.05746
122.49,67.81343
141.9201,70.76865
119.6444,67.35674
140.4575,66.58169
115.7801,68.81841
138.1807,67.78353
133.0057,70.59967
117.8164,66.17798
122.6902,64.52454
124.8873,69.19398
115.7439,72.00347
135.6941,68.22649
110.6567,64.9649
140.5141,68.72693
102.6406,65.62412
119.2796,67.93149
136.3666,68.15359
119.5672,67.10444
115.2495,66.78636
119.3153,67.47237
134.0016,69.15877
124.1271,66.94609
121.6082,64.64516
119.5605,68.23103
147.0372,74.59993
116.6371,69.17074
106.3788,64.4579
136.952,67.89229
139.162,67.93228
124.0105,65.63166
151.8863,69.93332
119.6547,67.06235
134.1575,68.72155
120.0651,67.99221
131.2464,69.48024
134.5954,69.63642
113.8461,68.6781
135.1919,68.93508
113.4053,65.25731
150.3096,69.55037
126.2417,64.50942
105.8579,66.76791
119.0327,68.19097
149.988,71.36573
134.707,71.51642
143.5692,70.1695
113.8254,67.27132
122.9493,63.92789
114.8256,70.109
130.2398,70.32118
125.1725,68.62967
116.3063,64.68249
127.038,65.62406
130.0088,68.33608
128.8837,68.15973
129.2909,66.39703
133.8946,68.7637
115.6746,62.73218
119.323,67.25989
127.174,67.31674
144.3033,70.01359
123.5503,66.29943
134.9359,69.3621
126.2309,67.36081
117.7297,66.67762
118.3315,67.48578
126.9036,69.01325
113.2651,68.93436
142.2802,67.98407
113.5925,64.70492
142.4521,68.71176
121.0303,66.65959
118.5923,67.62403
137.7018,69.56171
118.5927,66.20244
133.8294,69.69845
128.3516,64.18408
116.5957,67.04695
112.7787,65.07655
119.9512,66.54927
118.4685,64.94199
138.7877,70.72113
105.9051,65.72731
132.1233,70.72856
142.4348,69.73747
118.807,70.38866
127.8696,66.2377
119.5495,69.15005
143.2831,71.55308
120.6477,67.3427
147.7208,70.81002
134.6874,68.94879
107.5648,67.83322
115.2344,66.80215
105.2355,62.38539
134.5963,70.19469
134.1788,68.78438
109.9131,69.24853
125.2977,70.30374
129.2991,70.82191
146.8951,71.00821
130.0498,68.13521
125.0764,69.55141
99.00428,66.80746
117.1049,64.38131
114.3042,68.01762
124.6849,69.57085
131.7347,67.64249
115.918,67.09186
136.9999,71.33608
134.8577,68.33188
141.5204,68.19698
138.5029,71.61186
125.3785,68.58219
127.0237,69.51224
121.7044,68.94224
130.4685,67.56831
121.0772,62.70761
144.7186,69.65338
123.8314,69.17779
128.4483,69.1034
142.7467,66.22062
120.7712,63.90675
142.6934,68.0134
124.2776,67.39766
123.3232,67.86913
109.3652,68.93266
129.5612,64.65561
116.2336,67.64286
144.1276,68.5499
122.8267,66.47408
112.2416,65.95487
113.5088,66.32695
123.2998,68.26741
134.7647,70.78463
139.8125,70.4697
122.9922,64.96269
130.6799,68.34706
147.7522,73.07882
134.3631,70.32529
143.5666,72.11328
139.1213,72.90519
118.9879,64.87304
123.4282,68.88989
122.9818,69.17388
123.5503,66.71493
140.1351,67.02678
118.4517,67.30884
102.193,62.58703
129.519,68.64869
120.7554,67.74901
122.4384,71.64536
121.7723,66.66707
127.1307,68.299
119.8945,67.18546
145.6195,67.60484
110.1731,67.42626
117.1419,66.47848
135.951,70.4336
114.8362,66.14942
133.7044,65.24499
124.673,68.29032
132.8131,68.78918
130.8556,69.25119
131.5901,67.81337
129.0973,67.14685
119.9348,66.38206
135.8803,69.90033
147.5404,69.87924
123.0133,67.05535
150.7238,69.92107
108.9817,66.75984
106.6289,66.63653
126.1426,68.95163
141.4493,70.80464
142.3535,70.82565
142.3511,65.81239
121.4297,68.58827
121.2647,69.97348
120.7951,65.8631
137.6251,67.18395
112.2046,65.3295
143.444,70.54919
115.4872,64.27425
129.5721,70.23423
140.6879,68.52809
132.8973,66.50366
109.0765,66.6848
122.8685,68.96487
122.3757,65.95854
127.8293,71.1723
125.9055,70.53792
121.8365,68.59623
105.3814,63.09214
128.9654,70.15201
135.1878,69.93896
150.545,68.3899
118.2023,66.77273
112.1099,68.0307
117.0799,68.32284
135.324,68.70199
134.7164,69.18134
131.4654,70.76125
138.5211,67.4487
112.9028,65.80367
135.7776,67.84868
117.2445,70.37215
115.4099,68.05707
122.5637,67.83306
128.5694,68.36174
117.5547,67.68101
116.2469,65.56852
118.0476,65.84858
113.4292,67.48284
127.9674,68.15474
115.2546,67.60055
136.7939,66.3466
141.7709,68.00428
111.1971,65.89079
129.3685,69.71858
123.8781,66.92519
134.4959,67.86156
145.3807,72.30671
132.7148,69.04887
137.6722,68.37203
129.7161,69.46166
109.6147,64.55413
111.747,62.91846
114.9432,69.66751
114.1321,68.7226
119.7136,66.99763
129.548,67.96265
102.5937,62.54756
115.6799,67.69388
125.0763,68.17765
140.2859,66.84001
127.9204,70.49117
115.77,64.38355
115.8599,67.4107
136.6454,68.71162
112.8169,69.38429
121.7475,68.19334
120.6145,67.66466
136.1552,68.85946
132.1232,70.88504
128.3104,68.90069
148.7868,69.74202
122.75,65.32131
105.019,66.05517
124.1873,67.46121
119.5436,66.97366
125.3502,71.24954
105.2265,66.25833
127.9746,65.33602
124.7162,67.81863
123.1058,68.88544
123.0264,68.50931
132.1907,68.59759
143.1516,69.57731
131.2863,69.94225
127.9279,68.32527
137.9562,67.709
142.613,68.14718
135.7762,69.38748
131.3401,67.74435
133.1431,70.22145
127.27,67.57101
125.5015,67.8206
114.019,66.2936
119.0224,68.27218
140.4732,67.90289
134.635,71.51032
135.451,69.78562
123.7992,67.5308
140.7911,68.60276
137.3991,72.9157
114.1057,68.39973
134.3778,68.743
126.1538,67.07172
115.1352,66.5829
110.4711,68.20199
136.1652,68.5013
137.7229,67.65171
128.6487,69.73023
95.8643,65.67533
147.9151,68.98154
130.7171,68.41366
128.6169,67.65729
135.8496,70.93404
163.3466,71.4025
119.7289,68.66985
131.9414,67.29176
129.0571,69.39537
121.7029,67.96799
112.539,66.18912
